tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1630652376087404554,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,651,640,18450,False,2023-02-28T19:33:17+00:00,"Kind words from 
@Toyota",[],['Toyota'],[],[],https://twitter.com/elonmusk/status/1630652376087404554,
1630651042055462922,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,175,223,4599,False,2023-02-28T19:27:59+00:00,Raptor start sequence is ,[],[],[],[],https://twitter.com/elonmusk/status/1630651042055462922,
1630643095002857476,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,883,462,8288,False,2023-02-28T18:56:24+00:00,Looking into it,[],[],[],[],https://twitter.com/elonmusk/status/1630643095002857476,
1630640058507116553,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,10197,22604,283845,False,2023-02-28T18:44:20+00:00,,[],[],['https://pbs.twimg.com/media/FqEyfOSWwCwmBGw?format=jpg&name=medium'],[],https://twitter.com/elonmusk/status/1630640058507116553,
1630632602913652756,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,370,317,8348,False,2023-02-28T18:14:42+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630632602913652756,
1630632405185843210,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,505,608,12377,False,2023-02-28T18:13:55+00:00,You are right,[],[],[],[],https://twitter.com/elonmusk/status/1630632405185843210,
1630624962225553430,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,7389,5743,54135,False,2023-02-28T17:44:21+00:00,BasedAI,[],[],[],[],https://twitter.com/elonmusk/status/1630624962225553430,
1630611599370203138,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,400,588,9073,False,2023-02-28T16:51:15+00:00,!!,[],[],[],[],https://twitter.com/elonmusk/status/1630611599370203138,
1630610998460555264,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,649,561,12160,False,2023-02-28T16:48:51+00:00,Absolutely,[],[],[],[],https://twitter.com/elonmusk/status/1630610998460555264,
1630485729225703426,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,1367,1603,22634,False,2023-02-28T08:31:05+00:00,We have made large construction projects almost illegal,[],[],[],[],https://twitter.com/elonmusk/status/1630485729225703426,
1630482637340004356,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,1071,362,5743,False,2023-02-28T08:18:48+00:00,Anubis,[],[],[],[],https://twitter.com/elonmusk/status/1630482637340004356,
1630482099974070277,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,944,567,4514,False,2023-02-28T08:16:40+00:00,"Neither side has air superiority & tanks are easily destroyed by missiles, so that leaves infantry & artillery – basically WW1. Drones are not yet available in sufficient numbers to matter, much like aircraft in WW1.

A defense in depth trench war means https://en.m.wikipedia.org/wiki/Defence_in_depth……",[],[],['https://pbs.twimg.com/media/FqCi0_QWYAA7kT5?format=jpg&name=medium'],[],https://twitter.com/elonmusk/status/1630482099974070277,
1630476051670245376,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,6177,3944,53701,False,2023-02-28T07:52:38+00:00,"Ukraine needs to be in max defense mode. Major Russian offensive coming.

Do you know how many casualties each side has taken?",[],[],[],[],https://twitter.com/elonmusk/status/1630476051670245376,
1630474250569105411,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,613,319,2542,False,2023-02-28T07:45:28+00:00,Almost surrounded,[],[],[],[],https://twitter.com/elonmusk/status/1630474250569105411,
1630467288720719873,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,192,126,1582,False,2023-02-28T07:17:48+00:00,It’s good,[],[],[],[],https://twitter.com/elonmusk/status/1630467288720719873,
1630456423153844224,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,844,580,14607,False,2023-02-28T06:34:38+00:00,“Berkshire Hathaway high on Coke”,[],[],[],[],https://twitter.com/elonmusk/status/1630456423153844224,
1630450625552044032,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,5887,5348,109537,False,2023-02-28T06:11:36+00:00,They forced me to buy it ,[],[],[],[],https://twitter.com/elonmusk/status/1630450625552044032,
1630449172284420097,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,4689,2827,31980,False,2023-02-28T06:05:49+00:00,Still no one is willing to articulate a realistic end game,[],[],[],[],https://twitter.com/elonmusk/status/1630449172284420097,
1630448186178273280,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,3536,1240,19784,False,2023-02-28T06:01:54+00:00,High time humanity built a permanently occupied base on the moon,[],[],[],[],https://twitter.com/elonmusk/status/1630448186178273280,
1630443351609573376,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,0,487,9598,False,2023-02-28T05:42:41+00:00,"If rendered to scale in that pic, the satellites would be smaller than a pixel, except maybe Space Station. 

Space is big. Real big.",[],[],[],[],https://twitter.com/elonmusk/status/1630443351609573376,
1630426188593217536,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,1554,1845,19264,False,2023-02-28T04:34:29+00:00,"Only a small % is ever caught, which means the amount of fentanyl reaching consumers must be vastly greater",[],[],[],[],https://twitter.com/elonmusk/status/1630426188593217536,
1630422299034673153,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,294,175,3256,False,2023-02-28T04:19:02+00:00,"“Stinky Wifi” is still my fav – if you can’t smell your wifi, how do you know it’s real?",[],[],[],[],https://twitter.com/elonmusk/status/1630422299034673153,
1630421472027226112,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,2452,2899,79749,False,2023-02-28T04:15:45+00:00,Changing Starlink default wifi name to “FBI-van” on April 1,[],[],[],[],https://twitter.com/elonmusk/status/1630421472027226112,
1630420591856558080,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,195,129,2540,False,2023-02-28T04:12:15+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630420591856558080,
1630405661677830147,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,4350,9704,62877,False,2023-02-28T03:12:55+00:00,The diplomats want war and the warriors want peace,[],[],[],[],https://twitter.com/elonmusk/status/1630405661677830147,
1630404584748335104,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,2010,1703,27769,False,2023-02-28T03:08:39+00:00,"Earth is almost entirely solar-powered already. Without the sun, we’d just be a dark ice ball with some chemotrophic bacteria.",[],[],[],[],https://twitter.com/elonmusk/status/1630404584748335104,
1630397386290876417,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,427,451,9732,False,2023-02-28T02:40:02+00:00,True,[],[],[],[],https://twitter.com/elonmusk/status/1630397386290876417,
1630394434847227909,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,13055,26963,303740,False,2023-02-28T02:28:19+00:00,First Starlink v2 satellites reach orbit,[],[],['https://pbs.twimg.com/amplify_video_thumb/1630394339795820545/img/OMZfgajueTzoMQ69.jpg'],['blob:https://twitter.com/a9623d79-ad86-4539-9cf0-4aad1fe56dee'],https://twitter.com/elonmusk/status/1630394434847227909,
1630392586254053378,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,373,263,4735,False,2023-02-28T02:20:58+00:00,"The transition to argon was tricky, but necessary, as krypton is too rare",[],[],[],[],https://twitter.com/elonmusk/status/1630392586254053378,
1630382577113526274,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,370,397,7989,False,2023-02-28T01:41:12+00:00,Propulsive landing FTW!,[],[],[],[],https://twitter.com/elonmusk/status/1630382577113526274,
1630300101594734593,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,1437,1997,15690,False,2023-02-27T20:13:28+00:00,"I don’t agree with everything Scott says, but Dilbert is legit funny & insightful.

We should stop canceling comedy!",[],[],[],[],https://twitter.com/elonmusk/status/1630300101594734593,
1630298750202654720,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,207,153,3604,False,2023-02-27T20:08:06+00:00,Accurate,[],[],[],[],https://twitter.com/elonmusk/status/1630298750202654720,
1630298644321648640,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,111,126,2333,False,2023-02-27T20:07:40+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630298644321648640,
1630295958822043662,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,4021,1779,36575,False,2023-02-27T19:57:00+00:00,What about rightists admitting they’re wrong about being right? ,[],[],[],[],https://twitter.com/elonmusk/status/1630295958822043662,
1630295206716227585,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,365,228,4299,False,2023-02-27T19:54:01+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630295206716227585,
1630294909751111681,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,76,88,1168,False,2023-02-27T19:52:50+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630294909751111681,
1630294338398834690,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,434,353,5907,False,2023-02-27T19:50:34+00:00,"Great way to understand to what degree one is wrong. 

We are all always at least a little bit wrong, but can aspire to be less so.",[],[],[],[],https://twitter.com/elonmusk/status/1630294338398834690,
1630285709654343683,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,9532,44323,494231,False,2023-02-27T19:16:17+00:00,,[],[],['https://pbs.twimg.com/media/Fp_wNiCXsAAh4i6?format=jpg&name=medium'],[],https://twitter.com/elonmusk/status/1630285709654343683,
1630281502603857921,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,264,294,4313,False,2023-02-27T18:59:34+00:00,Very concerning,[],[],[],[],https://twitter.com/elonmusk/status/1630281502603857921,
1630254165690646528,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,130,130,2085,False,2023-02-27T17:10:56+00:00,That’s roughly what they quoted SpaceX back then,[],[],[],[],https://twitter.com/elonmusk/status/1630254165690646528,
1630242072358952964,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,206,149,3185,False,2023-02-27T16:22:53+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630242072358952964,
1630242003609845761,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,549,823,17966,False,2023-02-27T16:22:36+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1630242003609845761,
1630221372902322178,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,613,400,8955,False,2023-02-27T15:00:38+00:00,Great work!,[],[],[],[],https://twitter.com/elonmusk/status/1630221372902322178,
1629979679938543620,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,216,107,1789,False,2023-02-26T23:00:13+00:00,Haha true,[],[],[],[],https://twitter.com/elonmusk/status/1629979679938543620,
1629965724289495041,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,171,122,2181,False,2023-02-26T22:04:46+00:00,Haha true,[],[],[],[],https://twitter.com/elonmusk/status/1629965724289495041,
1629962353872715778,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,308,290,6933,False,2023-02-26T21:51:23+00:00,"Not bad, SaylorGPT!",[],[],[],[],https://twitter.com/elonmusk/status/1629962353872715778,
1629961956227522563,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,197,135,3637,False,2023-02-26T21:49:48+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1629961956227522563,
1629961762899361792,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,2706,1910,24540,False,2023-02-26T21:49:02+00:00,"But, all things considered with regard to AGI existential angst, I would prefer to be alive now to witness AGI than be alive in the past and not",[],[],[],[],https://twitter.com/elonmusk/status/1629961762899361792,
1629960153414942721,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,817,285,7108,False,2023-02-26T21:42:38+00:00,Wow,[],[],[],[],https://twitter.com/elonmusk/status/1629960153414942721,
1629958513051959299,elonmusk,Elon Musk,https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_x96.jpg,136,100,1860,False,2023-02-26T21:36:07+00:00,,[],[],[],[],https://twitter.com/elonmusk/status/1629958513051959299,
